Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
29,tt0099776,2025-06-11,2025-06-11,,"Europa Europa","Europa Europa",https://www.imdb.com/title/tt0099776/,Movie,7.5,112,1990,"Drama, History, War",18254,1990-11-14,"Agnieszka Holland",,
30,tt0082176,2025-06-11,2025-06-11,,"Christiane F.","Christiane F.: Wir Kinder vom Bahnhof Zoo",https://www.imdb.com/title/tt0082176/,Movie,7.5,138,1981,"Biography, Drama",33354,1981-04-02,"Uli Edel",,
31,tt0248408,2025-06-11,2025-06-11,,"Manitou's Shoe","Der Schuh des Manitu",https://www.imdb.com/title/tt0248408/,Movie,6.7,87,2001,"Comedy, Western",22234,2001-07-19,"Michael Herbig",,
32,tt0187696,2025-06-11,2025-06-11,,"Anatomy","Anatomie",https://www.imdb.com/title/tt0187696/,Movie,6.0,103,2000,"Horror, Thriller",14493,2000-02-03,"Stefan Ruzowitzky",,
33,tt0420206,2025-06-11,2025-06-11,,"Summer Storm","Sommersturm",https://www.imdb.com/title/tt0420206/,Movie,7.2,98,2004,"Comedy, Drama, Romance, Sport",14834,2004-09-02,"Marco Kreuzpaintner",7,2020-07-13
34,tt0071691,2025-06-11,2025-06-11,,"The Enigma of Kaspar Hauser","Jeder für sich und Gott gegen alle",https://www.imdb.com/title/tt0071691/,Movie,7.7,110,1974,"Biography, Drama, History",19844,1974-11-01,"Werner Herzog",,
35,tt0071141,2025-06-11,2025-06-11,,"Ali: Fear Eats the Soul","Angst essen Seele auf",https://www.imdb.com/title/tt0071141/,Movie,8.0,93,1974,"Drama, Romance",25446,1974-10-31,"Rainer Werner Fassbinder",,
36,tt1173745,2025-06-11,2025-06-11,,"Revanche","Revanche",https://www.imdb.com/title/tt1173745/,Movie,7.5,121,2008,"Crime, Drama, Romance, Thriller",16931,2008-05-16,"Götz Spielmann",,
37,tt0384369,2025-06-11,2025-06-11,,"Before the Fall","Napola - Elite für den Führer",https://www.imdb.com/title/tt0384369/,Movie,7.4,110,2004,"Drama, Sport, Thriller, War",18937,2005-01-13,"Dennis Gansel",9,2025-09-14
38,tt0023649,2025-06-11,2025-06-11,,"Vampyr","Vampyr",https://www.imdb.com/title/tt0023649/,Movie,7.4,75,1932,"Fantasy, Horror",22095,1934-08-14,"Carl Theodor Dreyer",,
39,tt0020697,2025-06-11,2025-06-11,,"The Blue Angel","Der blaue Engel",https://www.imdb.com/title/tt0020697/,Movie,7.6,104,1930,"Drama, Music, Romance",17252,1930-12-05,"Josef von Sternberg",,
40,tt0016847,2025-06-11,2025-06-11,,"Faust","Faust: Eine deutsche Volkssage",https://www.imdb.com/title/tt0016847/,Movie,8.1,107,1926,"Drama, Fantasy, Horror",17794,1926-12-06,"F.W. Murnau",,
41,tt0844457,2025-06-11,2025-06-11,,"North Face","Nordwand",https://www.imdb.com/title/tt0844457/,Movie,7.4,126,2008,"Adventure, Biography, Drama, History, Sport",16896,2008-10-23,"Philipp Stölzl",,
42,tt0211946,2025-06-11,2025-06-11,,"Berlin Calling","Berlin Calling",https://www.imdb.com/title/tt0211946/,Movie,7.2,109,2008,"Comedy, Drama, Music",15691,2008-10-02,"Hannes Stöhr",,
43,tt0102587,2025-06-11,2025-06-11,,"Only Yesterday","Omohide poro poro",https://www.imdb.com/title/tt0102587/,Movie,7.6,119,1991,"Animation, Drama, Romance",40960,2016-02-26,"Isao Takahata",,
44,tt0075276,2025-06-11,2025-06-11,,"Stroszek","Stroszek",https://www.imdb.com/title/tt0075276/,Movie,7.7,115,1977,"Comedy, Drama",16169,1977-01-12,"Werner Herzog",,
45,tt0023563,2025-06-11,2025-06-11,,"The Testament of Dr. Mabuse","Das Testament des Dr. Mabuse",https://www.imdb.com/title/tt0023563/,Movie,7.9,122,1933,"Crime, Mystery, Thriller",14282,1943-03-19,"Fritz Lang",,
46,tt0430051,2025-06-11,2025-06-11,,"Elementarteilchen","Elementarteilchen",https://www.imdb.com/title/tt0430051/,Movie,6.5,113,2006,"Drama, Romance",8418,2006-02-23,"Oskar Roehler",,
47,tt0405743,2025-06-11,2025-06-11,,"Barefoot","Barfuss",https://www.imdb.com/title/tt0405743/,Movie,7.1,118,2005,"Comedy, Drama, Romance",11500,2005-03-31,"Til Schweiger",,
48,tt0103793,2025-06-11,2025-06-11,,"Benny's Video","Benny's Video",https://www.imdb.com/title/tt0103793/,Movie,7.1,110,1992,"Crime, Drama",20221,1993-02-11,"Michael Haneke",,
49,tt0079095,2025-06-11,2025-06-11,,"The Marriage of Maria Braun","Die Ehe der Maria Braun",https://www.imdb.com/title/tt0079095/,Movie,7.7,120,1979,"Drama, Romance",15890,1979-03-23,"Rainer Werner Fassbinder",,
50,tt0075675,2025-06-11,2025-06-11,,"The American Friend","Der amerikanische Freund",https://www.imdb.com/title/tt0075675/,Movie,7.4,128,1977,"Crime, Drama, Mystery, Thriller",20633,1977-09-28,"Wim Wenders",,
51,tt0246772,2025-06-11,2025-06-11,,"Mostly Martha","Bella Martha",https://www.imdb.com/title/tt0246772/,Movie,7.2,109,2001,"Comedy, Romance, Drama",8779,2002-09-27,"Sandra Nettelbeck",,
52,tt0135790,2025-06-11,2025-06-11,,"Bang Boom Bang - Ein todsicheres Ding","Bang Boom Bang - Ein todsicheres Ding",https://www.imdb.com/title/tt0135790/,Movie,7.5,110,1999,"Action, Comedy, Crime, Drama, Thriller",11223,1999-08-26,"Peter Thorwarth",,
53,tt0246772,2025-06-11,2025-06-11,,"Mostly Martha","Bella Martha",https://www.imdb.com/title/tt0246772/,Movie,7.2,109,2001,"Comedy, Romance, Drama",8779,2002-09-27,"Sandra Nettelbeck",,
54,tt0098327,2025-06-11,2025-06-11,,"The Seventh Continent","Der siebente Kontinent",https://www.imdb.com/title/tt0098327/,Movie,7.6,108,1989,"Drama",18550,1992-10-09,"Michael Haneke",,
55,tt0018737,2025-06-11,2025-06-11,,"Pandora's Box","Die Büchse der Pandora",https://www.imdb.com/title/tt0018737/,Movie,7.7,109,1929,"Crime, Drama, Romance",12646,1930-02-22,"Georg Wilhelm Pabst",,
56,tt0337573,2025-06-11,2025-06-11,,"Antibodies","Antikörper",https://www.imdb.com/title/tt0337573/,Movie,6.9,127,2005,"Crime, Drama, Horror, Thriller",9437,2005-07-07,"Christian Alvart",,
57,tt0311941,2025-06-11,2025-06-11,,"Try Seventeen","Try Seventeen",https://www.imdb.com/title/tt0311941/,Movie,6.0,93,2002,"Comedy, Drama",6375,2003-04-01,"Jeffrey Porter",,
58,tt0126765,2025-06-11,2025-06-11,,"23","23 - Nichts ist so wie es scheint",https://www.imdb.com/title/tt0126765/,Movie,7.2,99,1998,"Drama, Thriller",7695,1999-01-14,"Hans-Christian Schmid",,
59,tt0080149,2025-06-11,2025-06-11,,"Woyzeck","Woyzeck",https://www.imdb.com/title/tt0080149/,Movie,7.0,82,1979,"Drama",11114,1979-08-24,"Werner Herzog",,
60,tt0039417,2025-06-11,2025-06-11,,"Germany Year Zero","Germania anno zero",https://www.imdb.com/title/tt0039417/,Movie,7.8,78,1948,"Drama",14798,1949-09-19,"Roberto Rossellini",9,2025-09-14
61,tt0313021,2025-06-11,2025-06-11,,"Der Wixxer","Der Wixxer",https://www.imdb.com/title/tt0313021/,Movie,6.2,85,2004,"Comedy, Crime, Mystery",9634,2004-05-20,"Tobi Baumann",,
62,tt0251447,2025-06-11,2025-06-11,,"The Tunnel","Der Tunnel",https://www.imdb.com/title/tt0251447/,Movie,7.7,150,2001,"Drama, History, Thriller",6531,2001-01-21,"Roland Suso Richter",,
63,tt0155722,2025-06-11,2025-06-11,,"Gloomy Sunday","Gloomy Sunday - Ein Lied von Liebe und Tod",https://www.imdb.com/title/tt0155722/,Movie,7.8,112,1999,"Romance, Drama",8767,1999-10-21,"Rolf Schübel",,
64,tt0130444,2025-06-11,2025-06-11,,"Aimee & Jaguar","Aimée & Jaguar",https://www.imdb.com/title/tt0130444/,Movie,7.2,125,1999,"Biography, Drama, Romance, War",7218,1999-02-11,"Max Färberböck",,
65,tt0107209,2025-06-11,2025-06-11,,"Faraway, So Close!","In weiter Ferne, so nah!",https://www.imdb.com/title/tt0107209/,Movie,7.2,140,1993,"Drama, Fantasy, Romance",9621,1993-12-21,"Wim Wenders",,
66,tt1700258,2025-06-11,2025-06-11,,"Kokowääh","Kokowääh",https://www.imdb.com/title/tt1700258/,Movie,6.2,126,2011,"Comedy",10681,2011-02-03,"Til Schweiger, Torsten Künstler",,
67,tt0454931,2025-06-11,2025-06-11,,"Requiem","Requiem",https://www.imdb.com/title/tt0454931/,Movie,6.8,93,2006,"Drama, Horror",6671,2006-03-02,"Hans-Christian Schmid",,
68,tt0461694,2025-06-11,2025-06-11,,"Four Minutes","Vier Minuten",https://www.imdb.com/title/tt0461694/,Movie,7.3,112,2006,"Drama, Music",7628,2008-04-18,"Chris Kraus",,
69,tt0326429,2025-06-11,2025-06-11,,"The Miracle of Bern","Das Wunder von Bern",https://www.imdb.com/title/tt0326429/,Movie,6.7,118,2003,"Drama, Sport",7776,2003-10-16,"Sönke Wortmann",,
70,tt0052654,2025-06-11,2025-06-11,,"The Bridge","Die Brücke",https://www.imdb.com/title/tt0052654/,Movie,7.9,103,1959,"Drama, History, War",9132,1961-05-01,"Bernhard Wicki",,
71,tt0772181,2025-06-11,2025-06-11,,"Krabat","Krabat",https://www.imdb.com/title/tt0772181/,Movie,6.1,120,2008,"Drama, Fantasy, Thriller",7039,2008-10-09,"Marco Kreuzpaintner",,
72,tt0322545,2025-06-11,2025-06-11,,"Berlin Blues","Herr Lehmann",https://www.imdb.com/title/tt0322545/,Movie,7.1,105,2003,"Comedy, Drama",7818,2003-10-02,"Leander Haußmann",,
73,tt0177242,2025-06-11,2025-06-11,,"Sun Alley","Sonnenallee",https://www.imdb.com/title/tt0177242/,Movie,6.8,101,1999,"Comedy, Drama, Romance",7467,1999-10-07,"Leander Haußmann",,
74,tt0109255,2025-06-11,2025-06-11,,"Maybe... Maybe Not","Der bewegte Mann",https://www.imdb.com/title/tt0109255/,Movie,6.5,93,1994,"Comedy",6571,1996-07-12,"Sönke Wortmann",,
75,tt0094888,2025-06-11,2025-06-11,,"Cobra Verde","Cobra Verde",https://www.imdb.com/title/tt0094888/,Movie,6.9,111,1987,"Adventure, Drama",8914,1987-12-03,"Werner Herzog",,
76,tt1692504,2025-06-11,2025-06-11,,"We Are the Night","Wir sind die Nacht",https://www.imdb.com/title/tt1692504/,Movie,6.2,99,2010,"Drama, Fantasy, Horror, Romance",9145,2010-10-28,"Dennis Gansel",,
77,tt0910559,2025-06-11,2025-06-11,,"Cherry Blossoms","Kirschblüten - Hanami",https://www.imdb.com/title/tt0910559/,Movie,7.6,127,2008,"Drama, Romance",6272,2008-03-06,"Doris Dörrie",,
78,tt0780180,2025-06-11,2025-06-11,,"Grave Decisions","Wer früher stirbt, ist länger tot",https://www.imdb.com/title/tt0780180/,Movie,7.4,104,2006,"Comedy, Drama",5742,2006-08-17,"Marcus H. Rosenmüller",,
79,tt0290661,2025-06-11,2025-06-11,,"Dog Days","Hundstage",https://www.imdb.com/title/tt0290661/,Movie,7.0,121,2001,"Drama",6752,2002-01-18,"Ulrich Seidl",,
80,tt0070832,2025-06-11,2025-06-11,,"Three Wishes for Cinderella","Tri orísky pro Popelku",https://www.imdb.com/title/tt0070832/,Movie,7.6,88,1973,"Drama, Fantasy, Family, Adventure, Romance",12869,1973-11-16,"Václav Vorlícek",,
81,tt2178941,2025-06-11,2025-06-11,,"Barbara","Barbara",https://www.imdb.com/title/tt2178941/,Movie,7.2,105,2012,"Drama",16823,2012-03-08,"Christian Petzold",,
82,tt0234288,2025-06-11,2025-06-11,,"Divided We Fall","Musíme si pomáhat",https://www.imdb.com/title/tt0234288/,Movie,7.6,117,2000,"Comedy, Drama, War",5533,2000-03-16,"Jan Hrebejk",,
83,tt0069687,2025-06-11,2025-06-11,,"Alice in the Cities","Alice in den Städten",https://www.imdb.com/title/tt0069687/,Movie,7.8,113,1974,"Drama",14628,1974-05-17,"Wim Wenders",,
84,tt0048624,2025-06-11,2025-06-11,,"Sissi","Sissi",https://www.imdb.com/title/tt0048624/,Movie,7.0,102,1955,"Comedy, Drama, History, Romance",10725,2017-11-01,"Ernst Marischka",,
85,tt0013086,2025-06-11,2025-06-11,,"Dr. Mabuse, the Gambler","Dr. Mabuse, der Spieler",https://www.imdb.com/title/tt0013086/,Movie,7.8,195,1922,"Crime, Mystery, Thriller",9729,1922-09-30,"Fritz Lang",,
86,tt0292242,2025-06-11,2025-06-11,,"Solino","Solino",https://www.imdb.com/title/tt0292242/,Movie,7.3,124,2002,"Drama, Comedy",5842,2002-11-07,"Fatih Akin",,
87,tt0277327,2025-06-11,2025-06-11,,"As Far as My Feet Will Carry Me","So weit die Füße tragen",https://www.imdb.com/title/tt0277327/,Movie,7.3,158,2001,"Action, Adventure, Drama, War",8576,2001-12-27,"Hardy Martins",,
88,tt0120522,2025-06-11,2025-06-11,,"Winter Sleepers","Winterschläfer",https://www.imdb.com/title/tt0120522/,Movie,7.1,122,1997,"Drama, Romance, Thriller",4842,1997-10-30,"Tom Tykwer",,
89,tt0068278,2025-06-11,2025-06-11,,"The Bitter Tears of Petra von Kant","Die bitteren Tränen der Petra von Kant",https://www.imdb.com/title/tt0068278/,Movie,7.5,124,1972,"Drama, Romance",12068,1972-10-05,"Rainer Werner Fassbinder",,
90,tt0036818,2025-06-11,2025-06-11,,"The Punch Bowl","Die Feuerzangenbowle",https://www.imdb.com/title/tt0036818/,Movie,7.7,97,1944,"Comedy, Family",6879,1944-04-07,"Helmut Weiss",,
91,tt0487271,2025-06-11,2025-06-11,,"Wo ist Fred?","Wo ist Fred?",https://www.imdb.com/title/tt0487271/,Movie,6.3,107,2006,"Comedy, Romance, Sport",6183,2006-11-16,"Anno Saul",,
92,tt0388395,2025-06-11,2025-06-11,,"Schultze Gets the Blues","Schultze Gets the Blues",https://www.imdb.com/title/tt0388395/,Movie,7.0,114,2003,"Comedy, Drama, Music",3809,2004-04-22,"Michael Schorr",,
93,tt0116692,2025-06-11,2025-06-11,,"Beyond Silence","Jenseits der Stille",https://www.imdb.com/title/tt0116692/,Movie,7.4,109,1996,"Drama, Music",4725,1998-06-05,"Caroline Link",,
94,tt0084654,2025-06-11,2025-06-11,,"Veronika Voss","Die Sehnsucht der Veronika Voss",https://www.imdb.com/title/tt0084654/,Movie,7.6,104,1982,"Drama",8158,1982-05-13,"Rainer Werner Fassbinder",,
95,tt0065436,2025-06-11,2025-06-11,,"Even Dwarfs Started Small","Auch Zwerge haben klein angefangen",https://www.imdb.com/title/tt0065436/,Movie,6.7,96,1970,"Comedy, Drama",6571,1971-02-02,"Werner Herzog",,
96,tt1247657,2025-06-11,2025-06-11,,"Friendship!","Friendship!",https://www.imdb.com/title/tt1247657/,Movie,6.5,110,2010,"Adventure, Comedy",5911,2010-01-14,"Markus Goller",,
97,tt1583356,2025-06-11,2025-06-11,,"Rammbock: Berlin Undead","Rammbock",https://www.imdb.com/title/tt1583356/,Movie,6.3,63,2010,"Action, Drama, Horror, Sci-Fi, Thriller",6133,2011-05-04,"Marvin Kren",,
98,tt0810868,2025-06-11,2025-06-11,,"Free Rainer","Free Rainer",https://www.imdb.com/title/tt0810868/,Movie,6.7,130,2007,"Comedy, Drama",4751,2007-11-15,"Hans Weingartner",,
99,tt0325733,2025-06-11,2025-06-11,,"Love in Thoughts","Was nützt die Liebe in Gedanken",https://www.imdb.com/title/tt0325733/,Movie,6.9,89,2004,"Drama, Romance",4363,2004-02-12,"Achim von Borries",,
100,tt0109020,2025-06-11,2025-06-11,,"71 Fragments of a Chronology of Chance","71 Fragmente einer Chronologie des Zufalls",https://www.imdb.com/title/tt0109020/,Movie,7.1,100,1994,"Crime, Drama",9407,1995-10-26,"Michael Haneke",,
101,tt1288376,2025-06-11,2025-06-11,,"When We Leave","Die Fremde",https://www.imdb.com/title/tt1288376/,Movie,7.5,119,2010,"Drama",5666,2011-01-28,"Feo Aladag",,
1,tt6155172,2025-06-11,2025-06-11,,"Roma","Roma",https://www.imdb.com/title/tt6155172/,Movie,7.6,135,2018,"Drama",175842,2018-12-14,"Alfonso Cuarón",9,2020-07-12
2,tt0457430,2025-06-11,2025-06-11,,"Pan's Labyrinth","El laberinto del fauno",https://www.imdb.com/title/tt0457430/,Movie,8.2,118,2006,"Drama, Fantasy, War",733118,2007-01-19,"Guillermo del Toro",8,2020-07-22
3,tt0185125,2025-06-11,2025-06-11,,"All About My Mother","Todo sobre mi madre",https://www.imdb.com/title/tt0185125/,Movie,7.8,101,1999,"Comedy, Drama, Romance",107991,2000-03-31,"Pedro Almodóvar",10,2020-07-12
4,tt0240419,2025-06-11,2025-06-11,,"The Swamp","La Ciénaga",https://www.imdb.com/title/tt0240419/,Movie,7.0,103,2001,"Comedy, Drama",8811,2001-04-12,"Lucrecia Martel",,
5,tt0059719,2025-06-11,2025-06-11,,"Simon of the Desert","Simón del desierto",https://www.imdb.com/title/tt0059719/,Movie,7.8,45,1965,"Comedy, Drama, Fantasy",11520,1970-02-09,"Luis Buñuel",,
6,tt8291806,2025-06-11,2025-06-11,,"Pain and Glory","Dolor y gloria",https://www.imdb.com/title/tt8291806/,Movie,7.5,113,2019,"Drama",66218,2019-10-04,"Pedro Almodóvar",10,2020-07-12
7,tt0058604,2025-06-11,2025-06-11,,"I Am Cuba","Soy Cuba",https://www.imdb.com/title/tt0058604/,Movie,8.2,141,1964,"Drama",11787,1995-12,"Mikhail Kalatozov",,
8,tt8331988,2025-06-11,2025-06-11,,"The Chambermaid","La camarista",https://www.imdb.com/title/tt8331988/,Movie,7.0,102,2018,"Drama",2233,2019-08-02,"Lila Avilés",,
9,tt2425486,2025-06-11,2025-06-11,,"Gloria","Gloria",https://www.imdb.com/title/tt2425486/,Movie,6.9,110,2013,"Comedy, Drama, Romance",9801,2013-05-09,"Sebastián Lelio",,
10,tt0048394,2025-06-11,2025-06-11,,"Death of a Cyclist","Muerte de un ciclista",https://www.imdb.com/title/tt0048394/,Movie,7.6,88,1955,"Crime, Drama",4759,1955-09-07,"Juan Antonio Bardem",,
11,tt0085482,2025-06-11,2025-06-11,,"El Norte","El Norte",https://www.imdb.com/title/tt0085482/,Movie,7.7,141,1983,"Adventure, Drama",5941,1984-01-27,"Gregory Nava",,
12,tt0074360,2025-06-11,2025-06-11,,"Cría Cuervos","Cría cuervos",https://www.imdb.com/title/tt0074360/,Movie,7.9,105,1976,"Drama",12009,1977-05-18,"Carlos Saura",,
13,tt0070040,2025-06-11,2025-06-11,,"The Spirit of the Beehive","El espíritu de la colmena",https://www.imdb.com/title/tt0070040/,Movie,7.7,98,1973,"Drama, Fantasy",22128,1975-03-14,"Víctor Erice",9,2025-08-05
14,tt0356453,2025-06-11,2025-06-11,,"Cama adentro","Cama adentro",https://www.imdb.com/title/tt0356453/,Movie,7.0,83,2004,"Drama",1018,2005-05-26,"Jorge Gaggero",,
15,tt3011894,2025-06-11,2025-06-11,,"Wild Tales","Relatos salvajes",https://www.imdb.com/title/tt3011894/,Movie,8.1,122,2014,"Comedy, Drama, Thriller",232783,2014-08-21,"Damián Szifron",9,2024-10-22
16,tt4823434,2025-06-11,2025-06-11,,"Tigers Are Not Afraid","Vuelven",https://www.imdb.com/title/tt4823434/,Movie,6.9,83,2017,"Fantasy, Horror, Mystery",9998,2019-12-03,"Issa López",,
17,tt0245574,2025-06-11,2025-06-11,,"Y tu mamá también","Y tu mamá también",https://www.imdb.com/title/tt0245574/,Movie,7.7,106,2001,"Drama",137617,2001-06-08,"Alfonso Cuarón",8,2020-07-22
18,tt0071615,2025-06-11,2025-06-11,,"The Holy Mountain","La montaña sagrada",https://www.imdb.com/title/tt0071615/,Movie,7.7,114,1973,"Adventure, Drama, Fantasy",51225,1975-07-11,"Alejandro Jodorowsky",,
19,tt0104815,2025-06-11,2025-06-11,,"El Mariachi","El mariachi",https://www.imdb.com/title/tt0104815/,Movie,6.8,81,1992,"Action, Crime, Thriller",73887,1993-02-26,"Robert Rodriguez",,
20,tt11394282,2025-06-11,2025-06-11,,"Identifying Features","Sin señas particulares",https://www.imdb.com/title/tt11394282/,Movie,7.3,99,2020,"Drama",2716,2021-01-15,"Fernanda Valadez",,
21,tt0054042,2025-06-11,2025-06-11,,"Macario","Macario",https://www.imdb.com/title/tt0054042/,Movie,8.3,91,1960,"Drama, Fantasy, Mystery",4941,1960-06-09,"Roberto Gavaldón",,
22,tt0048037,2025-06-11,2025-06-11,,"The Criminal Life of Archibaldo de la Cruz","Ensayo de un crimen",https://www.imdb.com/title/tt0048037/,Movie,7.6,89,1955,"Comedy, Crime, Drama",6275,1955-05-19,"Luis Buñuel",,
23,tt0390221,2025-06-11,2025-06-11,,"Maria Full of Grace","Maria Full of Grace",https://www.imdb.com/title/tt0390221/,Movie,7.4,101,2004,"Crime, Drama",37191,2004-08-06,"Joshua Marston",,
24,tt1556190,2025-06-11,2025-06-11,,"Nostalgia for the Light","Nostalgia de la luz",https://www.imdb.com/title/tt1556190/,Movie,7.6,90,2010,"Documentary",6445,2011-03-17,"Patricio Guzmán",,
25,tt3409848,2025-06-11,2025-06-11,,"Zama","Zama",https://www.imdb.com/title/tt3409848/,Movie,6.7,115,2017,"Drama, History",7555,2017-09-28,"Lucrecia Martel",,
26,tt9057808,2025-06-11,2025-06-11,,"Los lobos","Los lobos",https://www.imdb.com/title/tt9057808/,Movie,7.2,95,2019,"Drama",1337,2021-06-10,"Samuel Kishi",,
27,tt0063291,2025-06-11,2025-06-11,,"Memories of Underdevelopment","Memorias del subdesarrollo",https://www.imdb.com/title/tt0063291/,Movie,7.6,97,1968,"Drama",5211,1973-05-17,"Tomás Gutiérrez Alea",,
28,tt0042804,2025-06-11,2025-06-11,,"The Young and the Damned","Los olvidados",https://www.imdb.com/title/tt0042804/,Movie,8.2,80,1950,"Crime, Drama",23222,1952-03-24,"Luis Buñuel",9,2025-09-04
29,tt0441909,2025-06-11,2025-06-11,,"Volver","Volver",https://www.imdb.com/title/tt0441909/,Movie,7.6,121,2006,"Comedy, Drama",111368,2007-01-26,"Pedro Almodóvar",8,2020-07-12
30,tt0256009,2025-06-11,2025-06-11,,"The Devil's Backbone","El espinazo del diablo",https://www.imdb.com/title/tt0256009/,Movie,7.4,106,2001,"Drama, Horror, Thriller",73878,2001-04-20,"Guillermo del Toro",,
31,tt3810810,2025-06-11,2025-06-11,,"Nobody's Watching","Nadie nos mira",https://www.imdb.com/title/tt3810810/,Movie,6.6,102,2017,"Drama",1254,2017-09-08,"Julia Solomonoff",,
32,tt0318462,2025-06-11,2025-06-11,,"The Motorcycle Diaries","Diarios de motocicleta",https://www.imdb.com/title/tt0318462/,Movie,7.7,126,2004,"Adventure, Biography, Drama",107701,2004-10-15,"Walter Salles",8,2025-06-09
33,tt10767168,2025-06-11,2025-06-11,,"La Llorona","La llorona",https://www.imdb.com/title/tt10767168/,Movie,6.6,97,2019,"Crime, Drama, Horror, Thriller, War",8717,2020-08-06,"Jayro Bustamante",,
34,tt0188030,2025-06-11,2025-06-11,,"Butterfly","La lengua de las mariposas",https://www.imdb.com/title/tt0188030/,Movie,7.6,96,1999,"Drama, War",10391,2000-08-18,"José Luis Cuerda",,
35,tt0056732,2025-06-11,2025-06-11,,"The Exterminating Angel","El ángel exterminador",https://www.imdb.com/title/tt0056732/,Movie,8.0,95,1962,"Drama, Fantasy",37450,1967-08-21,"Luis Buñuel",,
36,tt0245712,2025-06-11,2025-06-11,,"Amores Perros","Amores perros",https://www.imdb.com/title/tt0245712/,Movie,8.0,154,2000,"Drama, Thriller",269623,2001-04-13,"Alejandro G. Iñárritu",,
37,tt0103994,2025-06-11,2025-06-11,,"Like Water for Chocolate","Como agua para chocolate",https://www.imdb.com/title/tt0103994/,Movie,7.1,105,1992,"Drama, Romance",20054,1993-05-28,"Alfonso Arau",,
38,tt3074610,2025-06-11,2025-06-11,,"Bad Hair","Pelo malo",https://www.imdb.com/title/tt3074610/,Movie,6.9,93,2013,"Drama",2555,2014-04-25,"Mariana Rondón",,
39,tt4373466,2025-06-11,2025-06-11,,"Los reyes del pueblo que no existe","Los reyes del pueblo que no existe",https://www.imdb.com/title/tt4373466/,Movie,7.1,83,2015,"Documentary, Drama",119,2015-03-15,"Betzabé García",,
40,tt1305806,2025-06-11,2025-06-11,,"The Secret in Their Eyes","El secreto de sus ojos",https://www.imdb.com/title/tt1305806/,Movie,8.2,129,2009,"Drama, Mystery, Romance, Thriller",236921,2010-05-21,"Juan José Campanella",9,2025-02-06
41,tt3499048,2025-06-11,2025-06-11,,"Gueros","Güeros",https://www.imdb.com/title/tt3499048/,Movie,7.5,106,2014,"Comedy, Drama",5683,2015-03-20,"Alonso Ruizpalacios",,
42,tt4698584,2025-06-11,2025-06-11,,"Neruda","Neruda",https://www.imdb.com/title/tt4698584/,Movie,6.8,107,2016,"Biography, Crime, Drama, History, Thriller",11398,2016-08-11,"Pablo Larraín",,
43,tt0103791,2025-06-11,2025-06-11,,"Belle Epoque","Belle Epoque",https://www.imdb.com/title/tt0103791/,Movie,7.1,109,1992,"Comedy, Drama, Romance",11967,1994-02-25,"Fernando Trueba",9,2025-08-05
44,tt6062774,2025-06-11,2025-06-11,,"Monos","Monos",https://www.imdb.com/title/tt6062774/,Movie,6.8,102,2019,"Adventure, Drama, Thriller",19624,2019-08-15,"Alejandro Landes",,
45,tt7875464,2025-06-11,2025-06-11,,"The Heiresses","Las herederas",https://www.imdb.com/title/tt7875464/,Movie,6.6,98,2018,"Drama",3383,2019-01-16,"Marcelo Martinessi",,
46,tt0287467,2025-06-11,2025-06-11,,"Talk to Her","Hable con ella",https://www.imdb.com/title/tt0287467/,Movie,7.9,112,2002,"Drama, Mystery, Romance",120670,2003-02-14,"Pedro Almodóvar",8,2025-05-01
47,tt11394298,2025-06-11,2025-06-11,,"The Mole Agent","El agente topo",https://www.imdb.com/title/tt11394298/,Movie,7.5,84,2020,"Documentary",10107,2020-09-01,"Maite Alberdi",,
48,tt0247586,2025-06-11,2025-06-11,,"Nine Queens","Nueve reinas",https://www.imdb.com/title/tt0247586/,Movie,7.9,114,2000,"Crime, Drama, Thriller",61068,2000-08-31,"Fabián Bielinsky",,
49,tt4323594,2025-06-11,2025-06-11,,"I'm No Longer Here","Ya no estoy aquí",https://www.imdb.com/title/tt4323594/,Movie,7.3,112,2019,"Drama",10106,2020-05-27,"Fernando Frias",,
50,tt9845398,2025-06-11,2025-06-11,,"End of the Century","Fin de siglo",https://www.imdb.com/title/tt9845398/,Movie,6.8,84,2019,"Drama",4338,2019-08-16,"Lucio Castro",,
51,tt3314958,2025-06-11,2025-06-11,,"Mala Mala","Mala Mala",https://www.imdb.com/title/tt3314958/,Movie,6.7,87,2014,"Documentary, Biography, Drama, News",696,2015-07-01,"Antonio Santini, Dan Sickles",,
52,tt1854513,2025-06-11,2025-06-11,,"Blancanieves","Blancanieves",https://www.imdb.com/title/tt1854513/,Movie,7.5,104,2012,"Drama, Fantasy",12011,2012-09-28,"Pablo Berger",,
53,tt0369702,2025-06-11,2025-06-11,,"The Sea Inside","Mar adentro",https://www.imdb.com/title/tt0369702/,Movie,8.0,126,2004,"Biography, Drama",87735,2005-03-04,"Alejandro Amenábar",8,2025-05-01
54,tt2059255,2025-06-11,2025-06-11,,"No","No",https://www.imdb.com/title/tt2059255/,Movie,7.4,118,2012,"Drama, History",26900,2012-08-09,"Pablo Larraín",,
